,uid,iid,rui,est,details,Iu,Ui,err
14797,126693,0156006529,0.0,0.8883995417615278,{'was_impossible': False},60,49,0.8883995417615278
25475,78783,0440514428,0.0,0.8884169418638306,{'was_impossible': False},353,36,0.8884169418638306
9044,263877,0515119644,0.0,0.8884188448587604,{'was_impossible': False},96,37,0.8884188448587604
27409,184299,0440176484,0.0,0.888560339994342,{'was_impossible': False},164,57,0.888560339994342
12250,221445,0451203895,0.0,0.8886055019666881,{'was_impossible': False},161,73,0.8886055019666881
631,69042,0451163524,0.0,0.8887545627982252,{'was_impossible': False},98,48,0.8887545627982252
30236,173415,0446365505,0.0,0.8887615807696534,{'was_impossible': False},129,49,0.8887615807696534
28445,172742,0345424719,0.0,0.8887812369008647,{'was_impossible': False},178,69,0.8887812369008647
14883,256407,0446613266,0.0,0.8887880988769314,{'was_impossible': False},128,45,0.8887880988769314
14840,200674,055356451X,0.0,0.8891050649756587,{'was_impossible': False},143,78,0.8891050649756587
17306,131046,0515128554,0.0,0.8894085165181806,{'was_impossible': False},133,82,0.8894085165181806
906,112881,0060959037,0.0,0.8897296119746327,{'was_impossible': False},110,72,0.8897296119746327
7800,201017,0373218036,0.0,0.8901786674140126,{'was_impossible': False},53,64,0.8901786674140126
33964,3363,0375706771,0.0,0.8902616511565931,{'was_impossible': False},116,170,0.8902616511565931
2458,69232,0425134350,0.0,0.8903870930738993,{'was_impossible': False},140,28,0.8903870930738993
24815,19664,0060921145,8.0,0.8904703451624638,{'was_impossible': False},51,66,7.109529654837536
1141,52584,0671867091,0.0,0.8904929749277049,{'was_impossible': False},317,73,0.8904929749277049
16543,143253,0440236673,0.0,0.8906310601963241,{'was_impossible': False},106,158,0.8906310601963241
11713,62881,0380820293,0.0,0.8910686307420908,{'was_impossible': False},60,52,0.8910686307420908
22286,169233,0375700757,7.0,0.8915464366311099,{'was_impossible': False},87,113,6.10845356336889
4044,8487,0425130711,0.0,0.891570294738655,{'was_impossible': False},41,38,0.891570294738655
21266,213350,0312201656,0.0,0.8918868383285181,{'was_impossible': False},58,38,0.8918868383285181
31985,256407,0684848783,9.0,0.8920051908569007,{'was_impossible': False},128,62,8.107994809143099
10476,27462,0440403278,7.0,0.8920712478554849,{'was_impossible': False},26,25,6.107928752144515
10569,224349,0060977493,0.0,0.8921748996023062,{'was_impossible': False},174,85,0.8921748996023062
28828,127200,0440209412,0.0,0.8921984143906072,{'was_impossible': False},98,49,0.8921984143906072
34437,238179,0446364266,0.0,0.8924109280161403,{'was_impossible': False},20,33,0.8924109280161403
15724,15408,0451454243,0.0,0.8924804514634557,{'was_impossible': False},102,34,0.8924804514634557
33198,97160,0449208672,0.0,0.8925452787166457,{'was_impossible': False},13,25,0.8925452787166457
8761,196077,0345413873,5.0,0.892647764514529,{'was_impossible': False},276,56,4.107352235485471
5038,194669,044651652X,0.0,0.8926586787570137,{'was_impossible': False},80,155,0.8926586787570137
21824,70052,0553260960,0.0,0.8927136333868573,{'was_impossible': False},87,42,0.8927136333868573
12212,265115,0452281784,0.0,0.8927912112858531,{'was_impossible': False},236,34,0.8927912112858531
10447,207721,0345435168,0.0,0.8929059744090357,{'was_impossible': False},56,52,0.8929059744090357
7383,256407,0312244266,0.0,0.8931026931143313,{'was_impossible': False},128,32,0.8931026931143313
32912,252071,0553569910,0.0,0.8931370062572812,{'was_impossible': False},113,67,0.8931370062572812
5101,194669,0515095826,0.0,0.8934100161221212,{'was_impossible': False},80,46,0.8934100161221212
4722,144531,0440236665,0.0,0.8937537795587813,{'was_impossible': False},133,31,0.8937537795587813
28031,230522,0440221471,0.0,0.8939868830442042,{'was_impossible': False},330,166,0.8939868830442042
23262,230522,038529929X,0.0,0.8943614119893717,{'was_impossible': False},330,47,0.8943614119893717
994,141710,014023313X,9.0,0.8944325392927708,{'was_impossible': False},133,77,8.10556746070723
9199,260897,0375406182,9.0,0.8946607623200433,{'was_impossible': False},114,23,8.105339237679956
6057,201674,0345422317,0.0,0.894691076659178,{'was_impossible': False},70,46,0.894691076659178
20101,205980,0380820293,0.0,0.8948041730521301,{'was_impossible': False},44,52,0.8948041730521301
34375,196077,042513525X,0.0,0.8951363861647048,{'was_impossible': False},276,73,0.8951363861647048
3292,244736,080410753X,0.0,0.8952227861726128,{'was_impossible': False},83,125,0.8952227861726128
33230,238120,0553280414,0.0,0.8952362003405887,{'was_impossible': False},325,39,0.8952362003405887
13760,143253,042513525X,0.0,0.8954637341019409,{'was_impossible': False},106,73,0.8954637341019409
2592,254,0671525743,0.0,0.8960519721357783,{'was_impossible': False},64,57,0.8960519721357783
16956,265115,0553582755,0.0,0.8961682702117693,{'was_impossible': False},236,71,0.8961682702117693
22295,78834,0553563521,0.0,0.8962427192710565,{'was_impossible': False},142,42,0.8962427192710565
32941,76352,0671004107,0.0,0.8963419971881057,{'was_impossible': False},487,66,0.8963419971881057
4011,43806,006101351X,0.0,0.8964338515708117,{'was_impossible': False},51,170,0.8964338515708117
23817,274061,0449223795,0.0,0.8965005232905661,{'was_impossible': False},86,27,0.8965005232905661
7380,269719,0515120898,0.0,0.8966625512435464,{'was_impossible': False},97,28,0.8966625512435464
11752,5903,0345443284,0.0,0.8967591970399769,{'was_impossible': False},50,144,0.8967591970399769
12059,252071,0316969680,8.0,0.8967744528971298,{'was_impossible': False},113,47,7.10322554710287
34229,185233,0446530077,0.0,0.8968782453350455,{'was_impossible': False},338,36,0.8968782453350455
20680,172030,0679434046,0.0,0.8969788244530663,{'was_impossible': False},111,26,0.8969788244530663
33542,265313,0812509250,0.0,0.8970761769522904,{'was_impossible': False},215,27,0.8970761769522904
4019,168387,0671673688,0.0,0.897160838746698,{'was_impossible': False},22,69,0.897160838746698
7621,200674,0380717018,0.0,0.8972970998095036,{'was_impossible': False},143,74,0.8972970998095036
24891,40943,0449221512,0.0,0.8977167915704651,{'was_impossible': False},134,95,0.8977167915704651
7793,55734,0553579606,0.0,0.8978611210849674,{'was_impossible': False},87,81,0.8978611210849674
11899,23768,0553250426,0.0,0.8978739805351106,{'was_impossible': False},336,100,0.8978739805351106
13403,29209,0151002290,0.0,0.8980306823830735,{'was_impossible': False},50,29,0.8980306823830735
31216,21014,0446611476,0.0,0.8980497388837176,{'was_impossible': False},291,31,0.8980497388837176
16958,117594,0440236851,0.0,0.8980604685194333,{'was_impossible': False},42,47,0.8980604685194333
7454,127359,0312150601,0.0,0.8980668683656374,{'was_impossible': False},122,44,0.8980668683656374
7266,238781,0140270590,0.0,0.8982435029663014,{'was_impossible': False},181,30,0.8982435029663014
12064,199772,0375504907,9.0,0.8982582457334953,{'was_impossible': False},24,34,8.101741754266504
26324,56856,0553287737,0.0,0.898334171156201,{'was_impossible': False},206,39,0.898334171156201
9271,57006,0449005836,0.0,0.8983712413044007,{'was_impossible': False},22,32,0.8983712413044007
3510,98741,0440901588,0.0,0.89845074585519,{'was_impossible': False},235,27,0.89845074585519
25905,227447,0440217547,0.0,0.8984955012509876,{'was_impossible': False},300,48,0.8984955012509876
21558,246000,0553580191,0.0,0.8984978506282846,{'was_impossible': False},47,67,0.8984978506282846
8364,265313,0679446486,0.0,0.8986976768928152,{'was_impossible': False},215,41,0.8986976768928152
24175,32773,0345387651,0.0,0.8987419074343157,{'was_impossible': False},110,114,0.8987419074343157
30004,52584,0345387651,0.0,0.8988694270541873,{'was_impossible': False},317,114,0.8988694270541873
6887,236283,0061091790,0.0,0.8990234479288355,{'was_impossible': False},256,40,0.8990234479288355
5099,120090,0671759329,0.0,0.8991195192757808,{'was_impossible': False},30,42,0.8991195192757808
7575,164926,0449134482,0.0,0.8992803085837169,{'was_impossible': False},23,59,0.8992803085837169
6148,127914,044023722X,0.0,0.8993026923120317,{'was_impossible': False},58,212,0.8993026923120317
30497,221445,0446611778,0.0,0.8995480154394904,{'was_impossible': False},161,48,0.8995480154394904
24549,52584,0671004530,0.0,0.8995590008392056,{'was_impossible': False},317,80,0.8995590008392056
11632,86538,0440220793,0.0,0.8997202493202441,{'was_impossible': False},5,34,0.8997202493202441
17182,125039,0345439104,0.0,0.8997525083323581,{'was_impossible': False},72,72,0.8997525083323581
19127,164027,0671743058,0.0,0.8998487007025799,{'was_impossible': False},67,48,0.8998487007025799
28238,167349,0671042262,0.0,0.8999803817092662,{'was_impossible': False},107,64,0.8999803817092662
24976,127233,0743456866,0.0,0.9000280893086097,{'was_impossible': False},145,36,0.9000280893086097
3515,113519,0684848783,0.0,0.9002180072897183,{'was_impossible': False},221,62,0.9002180072897183
3481,741,0553561618,0.0,0.900309560301473,{'was_impossible': False},10,77,0.900309560301473
29297,23768,0375412530,0.0,0.9003541140775866,{'was_impossible': False},336,38,0.9003541140775866
25449,68555,0446611808,0.0,0.9004376476167777,{'was_impossible': False},177,59,0.9004376476167777
3926,217375,0449910571,0.0,0.9004459930954622,{'was_impossible': False},231,35,0.9004459930954622
320,48057,0451176723,0.0,0.9004830650793068,{'was_impossible': False},15,33,0.9004830650793068
34049,200674,0425119653,0.0,0.9005130918950832,{'was_impossible': False},143,43,0.9005130918950832
7763,69232,0553275976,0.0,0.9005887693037598,{'was_impossible': False},140,94,0.9005887693037598
13295,43842,0312980159,0.0,0.9006163748355267,{'was_impossible': False},190,81,0.9006163748355267
23505,8936,055329170X,0.0,0.9006474924743633,{'was_impossible': False},93,34,0.9006474924743633
23145,166596,051510566X,0.0,0.9009142096343354,{'was_impossible': False},196,27,0.9009142096343354
3664,68555,0451160533,0.0,0.9010273936644368,{'was_impossible': False},177,31,0.9010273936644368
4196,200674,0440204887,0.0,0.9010719301316616,{'was_impossible': False},143,30,0.9010719301316616
32976,78834,0440216745,0.0,0.9011132881224513,{'was_impossible': False},142,31,0.9011132881224513
26195,125692,0440185327,0.0,0.9013881139231825,{'was_impossible': False},112,34,0.9013881139231825
27181,35859,0451183665,3.0,0.9013967293671317,{'was_impossible': False},568,75,2.0986032706328683
19474,113467,0440214041,0.0,0.9015539664141381,{'was_impossible': False},20,235,0.9015539664141381
28380,154730,0743460529,6.0,0.9017723383128602,{'was_impossible': False},33,59,5.09822766168714
13742,275020,0553275976,0.0,0.9018063268480634,{'was_impossible': False},14,94,0.9018063268480634
18837,120090,0425144372,8.0,0.9019207828393538,{'was_impossible': False},30,28,7.098079217160646
28709,148744,0671002481,0.0,0.9019213690649359,{'was_impossible': False},249,55,0.9019213690649359
31865,232131,0440224705,0.0,0.9021622211428022,{'was_impossible': False},353,41,0.9021622211428022
24741,170575,0449215296,0.0,0.9021934257927255,{'was_impossible': False},74,30,0.9021934257927255
4488,96054,0385265700,0.0,0.90220141315228,{'was_impossible': False},69,145,0.90220141315228
28657,232131,0743437802,0.0,0.902231990603322,{'was_impossible': False},353,41,0.902231990603322
7903,52584,0345380371,0.0,0.9027207369168637,{'was_impossible': False},317,116,0.9027207369168637
2970,127200,042510107X,0.0,0.9027635026918581,{'was_impossible': False},98,84,0.9027635026918581
15981,5903,0061097101,0.0,0.9029013686708374,{'was_impossible': False},50,93,0.9029013686708374
27842,213207,0425182908,0.0,0.9029416080319284,{'was_impossible': False},10,89,0.9029416080319284
15969,196077,0446607193,0.0,0.903266218753791,{'was_impossible': False},276,48,0.903266218753791
3880,69232,0425180638,0.0,0.9032760308100141,{'was_impossible': False},140,107,0.9032760308100141
31623,244736,0515133973,0.0,0.9032926690825602,{'was_impossible': False},83,65,0.9032926690825602
15118,43842,0451203895,0.0,0.9040524038816178,{'was_impossible': False},190,73,0.9040524038816178
100,179733,0440236991,9.0,0.9043897387940523,{'was_impossible': False},89,26,8.095610261205948
5641,52002,0425167313,0.0,0.9043970505041132,{'was_impossible': False},47,93,0.9043970505041132
4672,185233,0515136379,0.0,0.904463485264916,{'was_impossible': False},338,70,0.904463485264916
16268,123981,0425131769,8.0,0.9047037482312128,{'was_impossible': False},234,51,7.095296251768787
23015,31308,0375703063,7.0,0.9047079522067949,{'was_impossible': False},17,73,6.095292047793205
16275,148744,0440236673,0.0,0.9052463286317745,{'was_impossible': False},249,158,0.9052463286317745
14720,78783,0767900383,0.0,0.9054753366798391,{'was_impossible': False},353,72,0.9054753366798391
14236,16916,0440117437,0.0,0.9054860387110857,{'was_impossible': False},70,33,0.9054860387110857
1217,83467,0671028383,0.0,0.9056457515682474,{'was_impossible': False},24,33,0.9056457515682474
9009,257204,0425192733,0.0,0.905740414718093,{'was_impossible': False},98,50,0.905740414718093
1761,100846,044651747X,0.0,0.9057433856900665,{'was_impossible': False},105,24,0.9057433856900665
16847,59038,0440225701,0.0,0.9057522821499517,{'was_impossible': False},47,154,0.9057522821499517
15546,141710,0446606812,0.0,0.9057744857182901,{'was_impossible': False},133,163,0.9057744857182901
23184,124363,0451160533,0.0,0.9057884604427813,{'was_impossible': False},48,31,0.9057884604427813
7944,201768,0425157539,0.0,0.9059970628113718,{'was_impossible': False},45,49,0.9059970628113718
9230,26516,0451160533,0.0,0.9060710242236192,{'was_impossible': False},35,31,0.9060710242236192
33980,35050,0380012863,0.0,0.9060747768136774,{'was_impossible': False},142,52,0.9060747768136774
21569,37293,0971880107,3.0,0.906169891377316,{'was_impossible': False},18,609,2.093830108622684
7155,39646,0451409973,0.0,0.9063505281254307,{'was_impossible': False},159,24,0.9063505281254307
25641,194669,0312971346,0.0,0.9065749946747825,{'was_impossible': False},80,119,0.9065749946747825
1145,21014,0553278002,0.0,0.9067095213668668,{'was_impossible': False},291,33,0.9067095213668668
9651,87974,0679429220,0.0,0.9067270837659174,{'was_impossible': False},30,114,0.9067270837659174
442,231210,0385479565,0.0,0.9067695405734912,{'was_impossible': False},218,92,0.9067695405734912
25635,230496,0440223571,0.0,0.9071945991615464,{'was_impossible': False},80,36,0.9071945991615464
10248,149690,0804111359,0.0,0.9073028402821919,{'was_impossible': False},41,88,0.9073028402821919
18738,29259,0449223345,8.0,0.9073312194400927,{'was_impossible': False},120,29,7.092668780559907
14647,127359,0375713751,0.0,0.9075694521676643,{'was_impossible': False},122,27,0.9075694521676643
23045,228681,0380732688,8.0,0.9075900378246384,{'was_impossible': False},80,24,7.092409962175362
9226,168064,0385508042,0.0,0.9077123347408109,{'was_impossible': False},92,83,0.9077123347408109
18032,59038,0446604801,0.0,0.9078426360272407,{'was_impossible': False},47,90,0.9078426360272407
25569,148744,0345351525,0.0,0.9078738170939018,{'was_impossible': False},249,121,0.9078738170939018
839,262399,0553579754,0.0,0.9080761920031946,{'was_impossible': False},164,78,0.9080761920031946
1275,62881,1551668246,0.0,0.9080952873667265,{'was_impossible': False},60,35,0.9080952873667265
702,203968,0671016768,0.0,0.9082602555291373,{'was_impossible': False},93,30,0.9082602555291373
11489,135458,0671553046,0.0,0.9085228607035811,{'was_impossible': False},65,33,0.9085228607035811
4042,98741,1573229571,0.0,0.9086084906989207,{'was_impossible': False},235,43,0.9086084906989207
34463,269566,0671038184,0.0,0.908769012714242,{'was_impossible': False},266,91,0.908769012714242
23996,230522,0440200989,0.0,0.9089669214629086,{'was_impossible': False},330,56,0.9089669214629086
6366,39705,0515133639,9.0,0.9090486845998236,{'was_impossible': False},9,34,8.090951315400176
