,uid,iid,rui,est,details,Iu,Ui,err
6802,82831,002542730X,0.0,0.7013238479586947,{'was_impossible': False},58,88,0.7013238479586947
26825,35050,0842329250,0.0,0.7014609180499076,{'was_impossible': False},142,62,0.7014609180499076
24295,230522,0345353145,0.0,0.7016216292562818,{'was_impossible': False},340,163,0.7016216292562818
32828,198711,0446606189,0.0,0.7016452359930971,{'was_impossible': False},366,88,0.7016452359930971
31490,70052,0553289691,0.0,0.7017449952779189,{'was_impossible': False},84,24,0.7017449952779189
35120,148744,0345354613,0.0,0.7017711616199196,{'was_impossible': False},250,53,0.7017711616199196
28343,254971,068484477X,0.0,0.7018514621768042,{'was_impossible': False},77,141,0.7018514621768042
30466,106225,044022103X,0.0,0.7023469784455725,{'was_impossible': False},204,89,0.7023469784455725
8950,128208,0375703063,0.0,0.7025260287278821,{'was_impossible': False},85,73,0.7025260287278821
30152,265313,044023722X,0.0,0.7026633513454219,{'was_impossible': False},210,203,0.7026633513454219
20477,62895,0553279378,0.0,0.7027853615188624,{'was_impossible': False},51,83,0.7027853615188624
10404,33974,0425147622,0.0,0.7028218489521718,{'was_impossible': False},78,97,0.7028218489521718
30501,271245,0553560441,0.0,0.7028847956907589,{'was_impossible': False},14,33,0.7028847956907589
24153,148744,0440222656,0.0,0.7030179329832058,{'was_impossible': False},250,188,0.7030179329832058
3063,261105,0679745580,0.0,0.7030320936535199,{'was_impossible': False},20,24,0.7030320936535199
12367,20115,0515132020,0.0,0.7032523229248226,{'was_impossible': False},53,108,0.7032523229248226
1211,211919,0671014196,0.0,0.7033600020352637,{'was_impossible': False},72,76,0.7033600020352637
10574,26544,0451128370,0.0,0.7034847182862347,{'was_impossible': False},192,27,0.7034847182862347
28204,264317,0786817070,0.0,0.7034890893942634,{'was_impossible': False},103,69,0.7034890893942634
12729,188010,0425133540,0.0,0.7035742451330647,{'was_impossible': False},72,79,0.7035742451330647
13670,69355,006109868X,0.0,0.7035872949669235,{'was_impossible': False},104,31,0.7035872949669235
22025,231857,0451173139,7.0,0.7039862938007133,{'was_impossible': False},44,39,6.296013706199287
30765,256407,0515128546,0.0,0.7040128415816695,{'was_impossible': False},143,84,0.7040128415816695
31212,55548,0312983867,0.0,0.7041937717754141,{'was_impossible': False},127,65,0.7041937717754141
13718,110973,0553560271,0.0,0.7041971547290886,{'was_impossible': False},233,26,0.7041971547290886
11869,201017,0385508042,0.0,0.7042486486557653,{'was_impossible': False},56,85,0.7042486486557653
12258,81609,0156007479,0.0,0.7044557285569195,{'was_impossible': False},20,37,0.7044557285569195
17905,221445,0316693324,7.0,0.704476258501733,{'was_impossible': False},163,30,6.2955237414982665
5415,35859,0515119784,0.0,0.7045221171365521,{'was_impossible': False},548,32,0.7045221171365521
29726,131837,0440214114,0.0,0.7045608443389741,{'was_impossible': False},42,33,0.7045608443389741
9379,230522,0553579606,0.0,0.7046062925068244,{'was_impossible': False},340,78,0.7046062925068244
17107,244736,0446602620,0.0,0.7049847167800789,{'was_impossible': False},71,55,0.7049847167800789
10491,59971,0440131480,0.0,0.7054551285812636,{'was_impossible': False},49,24,0.7054551285812636
15296,166123,0380717018,0.0,0.705849759123637,{'was_impossible': False},191,78,0.705849759123637
10589,256167,0671670689,0.0,0.7059557241007981,{'was_impossible': False},56,56,0.7059557241007981
24800,269566,0451128370,0.0,0.7060285479710446,{'was_impossible': False},279,27,0.7060285479710446
15201,172742,034543479X,0.0,0.7060942715864544,{'was_impossible': False},184,57,0.7060942715864544
27525,230522,0440226104,0.0,0.7061278128933057,{'was_impossible': False},340,120,0.7061278128933057
28520,87974,0452282195,0.0,0.7062010209021994,{'was_impossible': False},27,55,0.7062010209021994
11283,28204,0446600415,0.0,0.706636609212844,{'was_impossible': False},128,37,0.706636609212844
892,225810,0553574574,0.0,0.7069005068461196,{'was_impossible': False},196,61,0.7069005068461196
16028,21014,0425145638,0.0,0.7070370331609088,{'was_impossible': False},286,55,0.7070370331609088
29027,244349,0671038443,0.0,0.7070600111635998,{'was_impossible': False},52,35,0.7070600111635998
4496,35859,038533334X,0.0,0.7071921236217742,{'was_impossible': False},548,49,0.7071921236217742
1890,44296,0425109720,0.0,0.7073312618247534,{'was_impossible': False},21,70,0.7073312618247534
19529,152354,0451146425,0.0,0.7077980714710999,{'was_impossible': False},37,25,0.7077980714710999
2932,232131,067976397X,0.0,0.7078062530633467,{'was_impossible': False},367,44,0.7078062530633467
9018,26544,0385497466,0.0,0.708134711607697,{'was_impossible': False},192,53,0.708134711607697
10659,52584,0786889020,10.0,0.7082232612223702,{'was_impossible': False},329,52,9.29177673877763
32256,263877,0312978367,0.0,0.70825587182506,{'was_impossible': False},109,29,0.70825587182506
13422,69355,0399142789,5.0,0.7082603907326233,{'was_impossible': False},104,22,4.291739609267377
23961,62895,0671004530,0.0,0.7083260090975649,{'was_impossible': False},51,79,0.7083260090975649
27692,238541,006101351X,0.0,0.7083398800225127,{'was_impossible': False},36,162,0.7083398800225127
11978,196466,0312960344,0.0,0.7085806647069965,{'was_impossible': False},61,24,0.7085806647069965
24093,266866,0451203895,0.0,0.7088034368389602,{'was_impossible': False},22,73,0.7088034368389602
11783,86202,0451408888,3.0,0.7092794181770992,{'was_impossible': False},63,32,2.290720581822901
13583,265115,0515130966,0.0,0.7093485135443327,{'was_impossible': False},247,55,0.7093485135443327
3017,180586,0553099558,0.0,0.7094045963219837,{'was_impossible': False},43,36,0.7094045963219837
28264,245827,0345387651,0.0,0.7095223564268274,{'was_impossible': False},115,119,0.7095223564268274
20152,88729,0451184718,0.0,0.7095393488621484,{'was_impossible': False},11,39,0.7095393488621484
16216,268330,0451190556,0.0,0.7095592246907072,{'was_impossible': False},122,39,0.7095592246907072
32917,185233,0425124347,0.0,0.7098434311516462,{'was_impossible': False},349,61,0.7098434311516462
1729,52584,080410753X,8.0,0.7104903652027981,{'was_impossible': False},329,118,7.289509634797202
31443,96054,0345409876,0.0,0.7105070820596546,{'was_impossible': False},61,34,0.7105070820596546
25878,186570,1559029838,0.0,0.710563691034958,{'was_impossible': False},119,84,0.710563691034958
29087,148744,0385265700,10.0,0.7108248900552867,{'was_impossible': False},250,147,9.289175109944713
26950,30487,1573228583,0.0,0.7109835323592186,{'was_impossible': False},57,21,0.7109835323592186
23976,217375,0312278586,0.0,0.7109846170123053,{'was_impossible': False},256,178,0.7109846170123053
22666,102967,0446350982,5.0,0.7112558251838441,{'was_impossible': False},401,47,4.288744174816156
30286,141710,0553560271,0.0,0.7112807985957994,{'was_impossible': False},133,26,0.7112807985957994
34722,198621,0684800713,0.0,0.7114139934556114,{'was_impossible': False},29,24,0.7114139934556114
33158,242824,0440236991,0.0,0.7117682212480081,{'was_impossible': False},108,34,0.7117682212480081
27410,69232,0451183665,0.0,0.711876455475239,{'was_impossible': False},129,84,0.711876455475239
25705,98741,0375726403,0.0,0.7118937280780209,{'was_impossible': False},231,125,0.7118937280780209
6743,195694,0060936231,0.0,0.7118950638413046,{'was_impossible': False},173,20,0.7118950638413046
25022,190807,0553571885,0.0,0.7122494196284381,{'was_impossible': False},25,58,0.7122494196284381
27741,227447,0399149325,0.0,0.7122508802438958,{'was_impossible': False},299,48,0.7122508802438958
18276,152249,0312201656,0.0,0.7123899716057398,{'was_impossible': False},44,40,0.7123899716057398
1745,26544,1559029838,0.0,0.7128710224055226,{'was_impossible': False},192,84,0.7128710224055226
25482,81045,0380619458,0.0,0.7130043536647916,{'was_impossible': False},45,23,0.7130043536647916
19643,204522,0671042858,0.0,0.7130867322490477,{'was_impossible': False},39,77,0.7130867322490477
33401,43806,0061099694,0.0,0.7131242204220656,{'was_impossible': False},53,32,0.7131242204220656
4206,196466,0380730138,0.0,0.7133075301985572,{'was_impossible': False},61,123,0.7133075301985572
18985,50225,0449205878,0.0,0.713387757577322,{'was_impossible': False},74,30,0.713387757577322
18437,50547,0385265700,5.0,0.7134068459752814,{'was_impossible': False},20,147,4.286593154024718
8465,140184,0553572512,0.0,0.7137958528624566,{'was_impossible': False},16,36,0.7137958528624566
8764,175003,0385492081,0.0,0.713919707116403,{'was_impossible': False},290,137,0.713919707116403
12418,209373,0553572210,0.0,0.713968099537658,{'was_impossible': False},102,38,0.713968099537658
33811,123981,0425147363,0.0,0.7140296842599361,{'was_impossible': False},229,62,0.7140296842599361
21153,194669,067942573X,0.0,0.7141525086617948,{'was_impossible': False},81,24,0.7141525086617948
28829,252071,0425136981,0.0,0.7143376119855338,{'was_impossible': False},125,56,0.7143376119855338
9509,207721,0142000205,0.0,0.7143512716392946,{'was_impossible': False},53,111,0.7143512716392946
34047,35859,0451205421,0.0,0.714484780181615,{'was_impossible': False},548,40,0.714484780181615
27458,127200,0553576143,0.0,0.7147416035618126,{'was_impossible': False},95,28,0.7147416035618126
24115,238120,0679429220,0.0,0.714982941990356,{'was_impossible': False},304,112,0.714982941990356
23993,130474,0553265741,0.0,0.7153427995512134,{'was_impossible': False},184,54,0.7153427995512134
16687,227447,0515087947,10.0,0.7153504564833548,{'was_impossible': False},299,31,9.284649543516645
35110,29915,067102535X,0.0,0.7153611411708478,{'was_impossible': False},25,23,0.7153611411708478
4840,52584,0446603422,0.0,0.7158838467468929,{'was_impossible': False},329,32,0.7158838467468929
25516,35859,0345443284,0.0,0.716311599917852,{'was_impossible': False},548,146,0.716311599917852
1479,256407,0553582364,0.0,0.7164618101601159,{'was_impossible': False},143,24,0.7164618101601159
24509,123981,0425132951,0.0,0.7165372385687618,{'was_impossible': False},229,50,0.7165372385687618
7529,50547,0380726254,0.0,0.7165930905001172,{'was_impossible': False},20,34,0.7165930905001172
25568,55734,0440205573,0.0,0.7167456828269907,{'was_impossible': False},90,31,0.7167456828269907
9534,190459,0671642561,0.0,0.7168482613286038,{'was_impossible': False},74,32,0.7168482613286038
28169,159376,0440224675,0.0,0.7170948947711204,{'was_impossible': False},48,138,0.7170948947711204
19468,131046,0446608815,0.0,0.7173022072598845,{'was_impossible': False},126,82,0.7173022072598845
1150,166596,0743412028,0.0,0.7173054534474583,{'was_impossible': False},185,72,0.7173054534474583
16479,172030,0440167531,0.0,0.717356025037525,{'was_impossible': False},110,37,0.717356025037525
33874,166123,0671695169,0.0,0.7173714941892781,{'was_impossible': False},191,43,0.7173714941892781
16059,256407,0375702709,0.0,0.7175957010569654,{'was_impossible': False},143,80,0.7175957010569654
13630,13935,0446527165,0.0,0.7176803184969782,{'was_impossible': False},14,31,0.7176803184969782
14334,110973,0553296124,0.0,0.7178055766866467,{'was_impossible': False},233,28,0.7178055766866467
27025,11601,0312966091,0.0,0.717841730841255,{'was_impossible': False},176,111,0.717841730841255
18890,124942,0446602620,0.0,0.7183359968376897,{'was_impossible': False},179,55,0.7183359968376897
1691,251422,1551660717,0.0,0.7183389551379089,{'was_impossible': False},105,32,0.7183389551379089
24582,200674,0399146253,0.0,0.7183741373568746,{'was_impossible': False},150,45,0.7183741373568746
3445,175003,0446530891,0.0,0.7183832834034816,{'was_impossible': False},290,15,0.7183832834034816
19392,91931,0743225406,0.0,0.7185253310977688,{'was_impossible': False},43,75,0.7185253310977688
13507,102967,0671867113,0.0,0.7186027760121552,{'was_impossible': False},401,69,0.7186027760121552
18406,170518,0671021001,0.0,0.7186382506633553,{'was_impossible': False},154,173,0.7186382506633553
4152,31919,0440220424,0.0,0.719178978108211,{'was_impossible': False},52,35,0.719178978108211
20267,85701,055329170X,0.0,0.7192426683928408,{'was_impossible': False},76,38,0.7192426683928408
18786,43806,0425167313,0.0,0.719279963031292,{'was_impossible': False},53,101,0.719279963031292
15291,169233,0156007479,0.0,0.7192875720245204,{'was_impossible': False},88,37,0.7192875720245204
16378,170575,0515131229,0.0,0.7194435800322343,{'was_impossible': False},73,120,0.7194435800322343
33372,69697,055356451X,0.0,0.719473191017237,{'was_impossible': False},142,79,0.719473191017237
1886,73394,0446605239,0.0,0.719474735412152,{'was_impossible': False},224,200,0.719474735412152
13729,32773,0345351525,0.0,0.7195972191754867,{'was_impossible': False},119,131,0.7195972191754867
32715,266226,0671880314,0.0,0.7196107989560308,{'was_impossible': False},135,53,0.7196107989560308
4483,36606,0060922532,5.0,0.7198888935223486,{'was_impossible': False},238,54,4.280111106477651
29621,236959,044023722X,0.0,0.719902909332574,{'was_impossible': False},54,203,0.719902909332574
21094,131046,0373270976,0.0,0.7202289257891799,{'was_impossible': False},126,32,0.7202289257891799
13342,55734,0440173922,0.0,0.7203167667179919,{'was_impossible': False},90,31,0.7203167667179919
17165,78783,0515129941,0.0,0.7203830285521062,{'was_impossible': False},347,32,0.7203830285521062
4437,106225,0743206061,0.0,0.7204231091874989,{'was_impossible': False},204,29,0.7204231091874989
33057,14521,0440223202,0.0,0.7204357981024421,{'was_impossible': False},164,68,0.7204357981024421
24780,112026,0804106304,0.0,0.7204614050446285,{'was_impossible': False},138,214,0.7204614050446285
15334,151107,0865471185,0.0,0.7208256916300919,{'was_impossible': False},43,20,0.7208256916300919
20683,127233,044023722X,0.0,0.7208726417503135,{'was_impossible': False},135,203,0.7208726417503135
1598,152249,0316569321,0.0,0.7208943401964958,{'was_impossible': False},44,101,0.7208943401964958
26085,106225,067976402X,0.0,0.7209550835560681,{'was_impossible': False},204,243,0.7209550835560681
24152,148744,0446603589,0.0,0.7210528097879667,{'was_impossible': False},250,68,0.7210528097879667
19260,170415,055357230X,0.0,0.7218916874468004,{'was_impossible': False},36,64,0.7218916874468004
1035,106225,0385265700,0.0,0.7219184155132692,{'was_impossible': False},204,147,0.7219184155132692
9927,185233,0553576801,0.0,0.7219964084711217,{'was_impossible': False},349,48,0.7219964084711217
30425,166596,0553568701,0.0,0.7220685743159787,{'was_impossible': False},185,35,0.7220685743159787
9651,155147,0553268880,7.0,0.7220802894490226,{'was_impossible': False},81,139,6.277919710550977
20374,56856,0425151867,0.0,0.722120502878655,{'was_impossible': False},201,44,0.722120502878655
578,69042,0671024248,0.0,0.722140398924404,{'was_impossible': False},107,76,0.722140398924404
20771,209756,0425167720,0.0,0.7222411413049321,{'was_impossible': False},98,35,0.7222411413049321
29837,12538,0425144372,0.0,0.7226194016516048,{'was_impossible': False},113,34,0.7226194016516048
4302,221445,0156006529,0.0,0.7226194581712773,{'was_impossible': False},163,49,0.7226194581712773
24383,196077,0671026011,0.0,0.7231512595175897,{'was_impossible': False},275,46,0.7231512595175897
14703,23768,0515120898,0.0,0.7231665505448575,{'was_impossible': False},337,35,0.7231665505448575
10902,35859,0671867156,0.0,0.7232932768926845,{'was_impossible': False},548,75,0.7232932768926845
306,238120,0684872153,0.0,0.7234505202430945,{'was_impossible': False},304,124,0.7234505202430945
16519,196457,0446387878,0.0,0.7235084248076977,{'was_impossible': False},49,24,0.7235084248076977
19316,238541,0451208811,0.0,0.7235841271344843,{'was_impossible': False},36,20,0.7235841271344843
1384,182746,0553573209,0.0,0.7236543296204387,{'was_impossible': False},53,40,0.7236543296204387
3589,78783,0446530077,0.0,0.7236984211515503,{'was_impossible': False},347,36,0.7236984211515503
